private_contacts	cardImageUrl
private_contacts	cardOcrText
private_contacts	notes
private_contacts	createdAt
private_contacts	updatedAt
private_contacts	enrichment_status
saved_opportunities	id
saved_opportunities	userId
saved_opportunities	opportunityId
saved_opportunities	createdAt
security_events	id
security_events	userId
security_events	eventType
security_events	severity
security_events	ipAddress
security_events	details
security_events	resolved
security_events	resolvedAt
security_events	resolvedBy
security_events	createdAt
security_notifications	id
security_notifications	userId
security_notifications	title
security_notifications	message
security_notifications	type
security_notifications	isRead
security_notifications	readAt
security_notifications	createdAt
sessions	id
sessions	sessionToken
sessions	userId
sessions	ipAddress
sessions	userAgent
sessions	deviceFingerprint
sessions	isTrustedDevice
sessions	isActive
sessions	expiresAt
sessions	lastActivityAt
sessions	createdAt
sivc_checks	id
sivc_checks	verificationId
sivc_checks	module
sivc_checks	field
sivc_checks	declaredValue
sivc_checks	verifiedValue
sivc_checks	source
sivc_checks	status
sivc_checks	confidenceScore
sivc_checks	weight
sivc_checks	isMandatory
sivc_checks	auditLog
sivc_checks	createdAt
sivc_checks	updatedAt
sivc_consents	id
sivc_consents	userId
sivc_consents	consentType
sivc_consents	grantedAt
sivc_consents	revokedAt
sivc_consents	ipAddress
sivc_consents	userAgent
sivc_consents	payloadJson
sivc_documents	id
sivc_documents	verificationId
sivc_documents	userId
sivc_documents	module
sivc_documents	docType
sivc_documents	fileKey
sivc_documents	url
sivc_documents	mimeType
sivc_documents	sizeBytes
sivc_documents	ocrStatus
sivc_documents	ocrText
sivc_documents	extractedData
sivc_documents	confidenceScore
sivc_documents	createdAt
sivc_verifications	id
sivc_verifications	userId
sivc_verifications	status
sivc_verifications	level
sivc_verifications	overallScore
sivc_verifications	mandatoryPassed
sivc_verifications	reportJson
sivc_verifications	consentGrantedAt
sivc_verifications	createdAt
sivc_verifications	completedAt
strategic_groups	id
strategic_groups	name
strategic_groups	description
strategic_groups	createdBy
strategic_groups	isPrivate
strategic_groups	createdAt
trusted_devices	id
trusted_devices	userId
trusted_devices	deviceName
trusted_devices	deviceFingerprint
trusted_devices	userAgent
trusted_devices	ipAddress
trusted_devices	isActive
trusted_devices	lastUsedAt
trusted_devices	createdAt
users	id
users	openId
users	name
users	email
users	loginMethod
users	role
users	isActive
users	isVerified
users	createdAt
users	updatedAt
users	lastSignedIn
users	onboardingCompleted
users	passwordHash
users	emailVerified
users	country
users	company
users	position
users	presidentRegion
users	goldGrantedAt
users	goldGrantedBy
user_profiles	id
user_profiles	userId
user_profiles	displayName
user_profiles	age
user_profiles	city
user_profiles	country
user_profiles	avatarUrl
user_profiles	bio
user_profiles	gender
user_profiles	primarySpecialty
user_profiles	secondarySpecialties
user_profiles	experienceYears
user_profiles	educationLevel
user_profiles	currentRole
user_profiles	currentCompany
user_profiles	sector
user_profiles	seekingTypes
user_profiles	businessInterests
user_profiles	preferredCompanySize
user_profiles	openToRemote
user_profiles	availableForTravel
user_profiles	incomeRange
user_profiles	investmentCapacity
user_profiles	lookingForInvestment
user_profiles	investmentAmountSeeking
user_profiles	workStyle
user_profiles	languages
user_profiles	values
user_profiles	encryptedSensitiveData
user_profiles	profileCompleteness
user_profiles	lastAiAnalysisAt
user_profiles	createdAt
user_profiles	updatedAt
user_profiles	sectors
user_profiles	linkedinUrl
user_profiles	websiteUrl
user_profiles	company
user_profiles	personType
user_profiles	companySize
user_profiles	companyCnpj
user_profiles	jobTitle
user_profiles	activityArea
user_profiles	interestSectors
user_profiles	institutionalNetwork
user_profiles	currentResources
user_profiles	whatIHave
user_profiles	whatINeed
user_vault	id
user_vault	userId
user_vault	encryptedData
user_vault	dataHash
user_vault	profileCompleteness
user_vault	capitalSocialScore
user_vault	badges
user_vault	specialties
user_vault	country
user_vault	city
user_vault	createdAt
user_vault	updatedAt
_migracoes	tag
_migracoes	aplicada_em
__drizzle_migrations	id
__drizzle_migrations	hash
__drizzle_migrations	created_at
